"date","close","volume","open","high","low"
"2015/04/21","211.0600","2663752.0000","212.1000","212.2600","210.6600"
"2015/04/20","211.2800","2645009.0000","210.4800","211.6500","210.3800"
"2015/04/17","209.3600","4583743.0000","210.3700","210.6200","208.4000"
"2015/04/16","211.8100","3055544.0000","211.4600","212.3800","211.2100"
"2015/04/15","211.9100","2765867.0000","211.4800","212.4500","211.3500"
"2015/04/14","210.8300","2816154.0000","210.2700","211.1100","209.4900"
"2015/04/13","210.4600","1428769.0000","211.3100","212.0300","210.4600"
"2015/04/10","211.4300","1737824.0000","210.5900","211.4900","210.3700"
"2015/04/09","210.3300","2190326.0000","209.2000","210.5700","208.6000"
"2015/04/08","209.4100","2862471.0000","208.9700","209.8900","208.4600"
"2015/04/07","208.6600","2247129.0000","209.2300","210.1500","208.6500"
"2015/04/06","209.2800","2648262.0000","206.7600","209.8500","206.5900"
"2015/04/02","207.7600","2798222.0000","207.0000","208.3500","206.7600"
"2015/04/01","207.1800","6567569.0000","207.7700","207.7800","205.8800"
"2015/03/31","207.8300","3408967.0000","208.6400","209.4889","207.7600"
"2015/03/30","209.6200","3308807.0000","208.3500","209.9900","208.3500"
"2015/03/27","207.1000","2208172.0000","206.5300","207.3300","206.2900"
"2015/03/26","206.6800","4182585.0000","206.3500","207.7400","205.5000"
"2015/03/25","207.1900","4066661.0000","210.4700","210.7700","207.1100"
"2015/03/24","211.1700","4223908.0000","212.2200","212.8200","211.1500"
"2015/03/23","212.5000","2388322.0000","212.8600","213.5300","212.4400"
"2015/03/20","212.8500","3178673.0000","212.1200","213.4500","212.0400"
"2015/03/19","210.9900","3664585.0000","211.4500","211.7800","210.5200"
"2015/03/18","211.9000","5602382.0000","208.8700","212.7600","208.0800"
"2015/03/17","209.4300","3227745.0000","209.2100","209.8878","208.4500"
"2015/03/16","210.1400","3194968.0000","208.1700","210.1500","208.1400"
"2015/03/13","207.2700","4123478.0000","208.2000","208.3910","206.0100"
"2015/03/12","208.5500","4477308.0000","206.7000","208.6300","206.6300"
"2015/03/11","205.9800","2933919.0000","206.7400","206.9400","205.8300"
"2015/03/10","206.4214","4051325.0000","208.1700","208.2300","206.4000"
"2015/03/09","209.8500","2579161.0000","209.1800","210.2400","209.1000"
"2015/03/06","208.9800","6450166.0000","210.9000","211.4200","208.5600"
"2015/03/05","211.9300","2937183.0000","212.1100","212.2800","211.3500"
"2015/03/04","211.7100","4795660.0000","211.9100","211.9700","210.5500"
"2015/03/03","212.6000","3135571.0000","212.9700","213.0736","211.5700"
"2015/03/02","213.5600","8313886.0000","212.2700","213.5600","212.2500"
"2015/02/27","212.2100","3932142.0000","212.7700","213.0850","212.1500"
"2015/02/26","212.9100","4450234.0000","213.0600","213.1900","212.1600"
"2015/02/25","213.1500","2066067.0000","213.1600","213.7400","212.7300"
"2015/02/24","213.3100","2244866.0000","212.6200","213.5499","212.2700"
"2015/02/23","212.6700","2630529.0000","212.4400","212.7100","211.9700"
"2015/02/20","212.7400","4613532.0000","210.9400","212.8000","210.2320"
"2015/02/19","211.4500","2184917.0000","210.9200","211.9000","210.7200"
"2015/02/18","211.6200","2141045.0000","211.1300","211.7000","210.8200"
"2015/02/17","211.6600","2256049.0000","210.8900","211.8000","210.5900"
"2015/02/13","211.2800","3099412.0000","210.5100","211.3100","210.2400"
"2015/02/12","210.3300","4695540.0000","209.3800","210.4500","209.1500"
"2015/02/11","208.3900","7154740.0000","208.0700","208.8934","207.2700"
"2015/02/10","208.2900","2888376.0000","207.3300","208.5700","206.2600"
"2015/02/09","206.0600","6165592.0000","206.2100","207.0900","205.5800"
"2015/02/06","206.9500","3844884.0000","208.0200","208.7200","206.4000"
"2015/02/05","207.6200","7029558.0000","206.3200","207.7440","206.2300"
"2015/02/04","205.4700","6146806.0000","205.3900","206.8200","204.9600"
"2015/02/03","206.2000","3616709.0000","204.4200","206.2900","204.0000"
"2015/02/02","203.3100","4535096.0000","201.4800","203.4300","199.2700"
"2015/01/30","200.8700","9674880.0000","201.9900","203.5800","200.5400"
"2015/01/29","203.4500","7315827.0000","201.7300","203.7200","200.0800"
"2015/01/28","201.5200","6542759.0000","205.6300","205.7200","201.3300"
"2015/01/27","204.1600","5847848.0000","204.4400","205.5500","203.1500"
"2015/01/26","206.9400","3335724.0000","206.1800","207.0100","205.2900"
"2015/01/23","206.3900","4819977.0000","207.2000","207.5400","206.2400"
"2015/01/22","207.5000","4845387.0000","205.4400","207.7100","203.7600"
"2015/01/21","204.5000","5354037.0000","202.9200","205.0700","202.3700"
"2015/01/20","203.5000","3629194.0000","203.7900","204.1200","201.5900"
"2015/01/16","203.0000","4981710.0000","200.1800","203.2300","199.9453"
"2015/01/15","200.4300","8725778.0000","203.0300","203.4200","200.2800"
"2015/01/14","202.3300","8015824.0000","201.0500","202.4900","199.9700"
"2015/01/13","203.5600","8469349.0000","205.5600","206.9100","201.9500"
"2015/01/12","204.0900","3501629.0000","205.8500","206.0300","203.3501"
"2015/01/09","205.6500","4395025.0000","207.8400","207.8500","204.9446"
"2015/01/08","207.4000","4683051.0000","205.4500","207.5899","205.4300"
"2015/01/07","203.7600","3563059.0000","202.8400","204.1400","202.3000"
"2015/01/06","201.2700","8019865.0000","203.5100","204.1200","200.2500"
"2015/01/05","203.1000","9582306.0000","205.6200","205.7900","202.7600"
"2015/01/02","206.7300","3400909.0000","207.8400","208.3200","205.6400"
"2014/12/31","206.8700","5124914.0000","209.4600","209.6600","206.8400"
"2014/12/30","209.0100","2955151.0000","209.6900","209.8200","208.9700"
"2014/12/29","210.2100","3382967.0000","209.6400","210.4200","209.6300"
"2014/12/26","209.8500","1611777.0000","209.7500","210.3099","209.7200"
"2014/12/24","209.2900","1828883.0000","209.5100","209.8000","209.1800"
"2014/12/23","210.3200","3431632.0000","210.7600","210.8100","210.0700"
"2014/12/22","209.9900","4442741.0000","209.2900","210.0000","209.0100"
"2014/12/19","209.0100","5107868.0000","208.9600","209.8800","208.1800"
"2014/12/18","208.1100","10986840.0000","206.1400","208.1700","205.2900"
"2014/12/17","203.1300","6644680.0000","199.7800","203.6700","199.6000"
"2014/12/16","199.2600","12389820.0000","199.9000","203.7100","199.1600"
"2014/12/15","200.8200","6440277.0000","203.3600","203.8800","200.1000"
"2014/12/12","202.2500","5887845.0000","204.0300","205.1800","202.1900"
"2014/12/11","205.5400","5240841.0000","205.2700","207.5600","205.0620"
"2014/12/10","204.5999","4952513.0000","207.2900","207.3500","204.2820"
"2014/12/09","207.8400","4060172.0000","205.7600","207.9900","205.2700"
"2014/12/08","207.9800","3487785.0000","208.9500","209.5100","207.3100"
"2014/12/05","209.4400","2795850.0000","209.2800","209.8800","208.9500"
"2014/12/04","209.0500","3511888.0000","208.9400","209.6600","208.0900"
"2014/12/03","209.3000","2849986.0000","208.6700","209.5400","208.5000"
"2014/12/02","208.4800","2510159.0000","207.1800","208.7299","207.1800"
"2014/12/01","207.1800","3774716.0000","207.8100","207.9000","206.7501"
"2014/11/28","208.5800","2406114.0000","208.8800","209.2699","208.3159"
"2014/11/26","209.0400","2496431.0000","208.6700","209.1500","208.4300"
"2014/11/25","208.5400","4036150.0000","208.9700","209.2000","208.2100"
"2014/11/24","208.6800","2382865.0000","208.6100","208.8018","208.3200"
"2014/11/21","208.0400","8772043.0000","209.0500","209.1100","207.3700"
"2014/11/20","206.9200","3161526.0000","205.6000","207.0800","205.5400"
"2014/11/19","206.6000","4025490.0000","206.6600","206.9300","205.6800"
"2014/11/18","206.9100","7502247.0000","205.7900","207.2950","205.7900"
"2014/11/17","205.6600","2729185.0000","205.1600","205.9500","205.0200"
"2014/11/14","205.5800","2308430.0000","205.4900","205.8400","205.0900"
"2014/11/13","205.4900","2557038.0000","205.5500","206.2100","204.5900"
"2014/11/12","205.3600","3229159.0000","204.7300","205.6000","204.6700"
"2014/11/11","205.5200","2508968.0000","205.4100","205.6700","205.0100"
"2014/11/10","205.3000","3223906.0000","204.7200","205.4000","204.4800"
"2014/11/07","204.7600","3614703.0000","204.5000","204.9400","203.9700"
"2014/11/06","204.5000","4176460.0000","203.7200","204.6150","202.9800"
"2014/11/05","203.7300","5668685.0000","203.9100","203.9500","202.8000"
"2014/11/04","202.4300","5309018.0000","202.5800","202.9300","201.3900"
"2014/11/03","203.1100","6318530.0000","203.2200","203.7899","202.6600"
"2014/10/31","202.9900","5761153.0000","203.1200","203.1800","202.1200"
"2014/10/30","200.8100","3383831.0000","198.8500","201.2700","198.7400"
"2014/10/29","199.4400","4783050.0000","199.8700","200.4400","198.1100"
"2014/10/28","199.6700","3039642.0000","198.1500","199.7200","198.0400"
"2014/10/27","197.4300","2172506.0000","197.0100","197.7400","196.3200"
"2014/10/24","197.6800","6324130.0000","196.5400","197.7900","195.8000"
"2014/10/23","196.2800","5831693.0000","195.8700","197.4500","195.5900"
"2014/10/22","194.0000","5299494.0000","195.7300","196.1900","193.8800"
"2014/10/21","195.3500","6178208.0000","192.9600","195.4700","192.7400"
"2014/10/20","191.5800","3163558.0000","189.3800","191.6900","189.3500"
"2014/10/17","189.7700","5800350.0000","189.6300","190.9950","188.8700"
"2014/10/16","187.4300","12451400.0000","184.2500","188.8000","184.1000"
"2014/10/15","187.4900","17407690.0000","186.3900","188.1100","183.1300"
"2014/10/14","189.0000","9802019.0000","189.6100","191.0500","188.2800"
"2014/10/13","188.5600","4569462.0000","191.6900","192.4000","188.5200"
"2014/10/10","191.8000","6836525.0000","193.9700","194.9299","191.7700"
"2014/10/09","193.9000","6703616.0000","197.6700","197.8887","193.8600"
"2014/10/08","197.9400","5007856.0000","194.6300","198.2000","193.6300"
"2014/10/07","194.5600","4917233.0000","196.5500","197.0100","194.5100"
"2014/10/06","197.5600","3634065.0000","198.6600","198.9000","196.8900"
"2014/10/03","197.8200","5623981.0000","196.9700","198.2300","196.3800"
"2014/10/02","195.6800","5643813.0000","195.4900","196.3400","193.6301"
"2014/10/01","195.6600","13017170.0000","198.0400","198.0500","195.2100"
"2014/09/30","198.2600","4368585.0000","199.0300","199.6100","197.9200"
"2014/09/29","198.7800","3024754.0000","197.5000","199.2000","197.3600"
"2014/09/26","199.2900","2959470.0000","197.9700","199.7000","197.7300"
"2014/09/25","197.5900","2388456.0000","200.3300","200.3700","197.5900"
"2014/09/24","200.8900","3065211.0000","199.3200","200.9800","198.8300"
"2014/09/23","200.2800","2890931.0000","200.6700","201.5000","200.1900"
"2014/09/22","201.3900","2682797.0000","202.5700","202.6500","200.9800"
"2014/09/19","202.8700","4963930.0000","203.7800","204.0000","202.5700"
"2014/09/18","203.1100","3454671.0000","202.7000","203.1900","202.4600"
"2014/09/17","202.0500","4295906.0000","202.1300","202.9900","201.0700"
"2014/09/16","201.8000","9836448.0000","199.9200","202.1450","199.8000"
"2014/09/15","200.2600","3028897.0000","200.4700","200.6180","199.6600"
"2014/09/12","200.4800","3115017.0000","201.4400","201.4400","199.8601"
"2014/09/11","201.6200","2105757.0000","200.5800","201.6500","200.4200"
"2014/09/10","201.4300","1268553.0000","200.7100","201.5100","200.0600"
"2014/09/09","200.6700","2988685.0000","201.7400","201.8600","200.2250"
"2014/09/08","201.9300","1762056.0000","202.2300","202.5150","201.3100"
"2014/09/05","202.4300","2834859.0000","201.4400","202.5000","200.7300"
"2014/09/04","201.5100","2446317.0000","202.1800","202.8950","200.9600"
"2014/09/03","201.8500","1336346.0000","202.6900","202.7300","201.5300"
"2014/09/02","201.8800","9544806.0000","202.3200","202.3200","201.1750"
"2014/08/29","201.9600","1496942.0000","201.8000","202.0436","201.1300"
"2014/08/28","201.4200","2386156.0000","200.8900","201.5700","200.6900"
"2014/08/27","201.6100","1965042.0000","201.7200","201.8800","201.2631"
"2014/08/26","201.6500","2258941.0000","201.6400","202.1300","201.5700"
"2014/08/25","201.5000","1977923.0000","201.4000","201.8300","201.1800"
"2014/08/22","200.4600","2277645.0000","200.6700","200.9700","200.0500"
"2014/08/21","200.7500","2237380.0000","200.3700","201.0700","200.2500"
"2014/08/20","200.2400","1989908.0000","199.3900","200.4500","199.3900"
"2014/08/19","199.7100","3773149.0000","199.0900","199.8300","198.9300"
"2014/08/18","198.6200","8800851.0000","198.1000","198.7300","197.9800"
"2014/08/15","197.0200","4850604.0000","197.7500","197.9300","195.5800"
"2014/08/14","196.9500","2088536.0000","196.4000","197.0000","196.2400"
"2014/08/13","196.1100","1985707.0000","195.5000","196.3000","195.2300"
"2014/08/12","194.8000","2505204.0000","194.8300","195.3800","194.2000"
"2014/08/11","195.0800","3113535.0000","195.2300","195.9200","194.9600"
"2014/08/08","194.4700","3053255.0000","192.6800","194.6000","192.1700"
"2014/08/07","192.2500","2923150.0000","194.1600","194.3400","191.7800"
"2014/08/06","193.2700","1916264.0000","192.3500","194.1100","192.3000"
"2014/08/05","193.2000","3345117.0000","194.3400","194.8400","192.5500"
"2014/08/04","195.1200","1685487.0000","194.1200","195.5300","193.2800"
"2014/08/01","193.7400","12771230.0000","193.8200","194.9800","192.8100"
"2014/07/31","194.2500","4691886.0000","196.8600","197.0300","194.2500"
"2014/07/30","198.2500","2390203.0000","198.9200","199.1753","197.4300"
"2014/07/29","198.1900","2146165.0000","199.4600","199.7000","198.1900"
"2014/07/28","199.0800","2177997.0000","199.0400","199.3688","197.8900"
"2014/07/25","199.0100","2493769.0000","199.4000","199.5300","198.6000"
"2014/07/24","199.8900","1932033.0000","200.1400","200.3500","199.7600"
"2014/07/23","199.9000","2795723.0000","199.7600","200.1300","199.4100"
"2014/07/22","199.5100","1926946.0000","199.3200","199.8300","199.1500"
"2014/07/21","198.5700","2714665.0000","198.3800","198.7800","197.7100"
"2014/07/18","198.9400","2565059.0000","197.6000","199.1900","197.5100"
"2014/07/17","197.0000","4091451.0000","198.6600","199.3800","196.7000"
"2014/07/16","199.2900","11223280.0000","199.3700","199.5200","198.7000"
"2014/07/15","198.4900","3300705.0000","199.0100","199.3900","197.6400"
"2014/07/14","198.8500","1750092.0000","198.9100","199.1400","198.7201"
"2014/07/11","197.9000","3058149.0000","197.5100","198.0100","197.0600"
"2014/07/10","197.5600","2992149.0000","196.5100","198.1400","196.3400"
"2014/07/09","198.4500","4942815.0000","198.0100","198.5600","197.6000"
"2014/07/08","197.5700","5374670.0000","198.4000","198.4900","197.0300"
"2014/07/07","198.8500","2893455.0000","199.1200","199.2600","198.5100"
"2014/07/03","199.5100","1371831.0000","199.0700","199.5700","198.9200"
"2014/07/02","198.4900","2624584.0000","198.2900","198.7300","198.2200"
"2014/07/01","198.3000","13005110.0000","197.4800","198.9000","197.4100"
"2014/06/30","197.0000","2173944.0000","197.0100","197.4300","196.8000"
"2014/06/27","197.2600","4126333.0000","196.2100","197.2600","196.1500"
"2014/06/26","196.6600","1492368.0000","196.8700","196.9000","195.3900"
"2014/06/25","196.8000","4681528.0000","195.5250","197.0300","195.5200"
"2014/06/24","196.0000","3057271.0000","196.8200","197.7700","195.7352"
"2014/06/23","198.1000","2173160.0000","198.1600","198.2300","197.6999"
"2014/06/20","198.0600","3891873.0000","198.2100","198.2500","197.8900"
"2014/06/19","197.6900","1946520.0000","197.6900","197.8390","197.0300"
"2014/06/18","197.5300","3819170.0000","196.0600","197.6000","195.6200"
"2014/06/17","196.0000","1714527.0000","195.2200","196.1900","195.0400"
"2014/06/16","195.5400","1352577.0000","195.1200","195.9151","194.8700"
"2014/06/13","195.3600","2803221.0000","195.1300","195.5200","194.5100"
"2014/06/12","194.7300","3713779.0000","195.8900","196.0400","194.3200"
"2014/06/11","196.1700","1772666.0000","196.1000","196.3400","195.7100"
"2014/06/10","196.8000","2551441.0000","196.5700","196.8700","196.1500"
"2014/06/09","196.8400","3010302.0000","196.5900","197.3000","196.4100"
"2014/06/06","196.6200","1977393.0000","196.1000","196.6500","196.0100"
"2014/06/05","195.6300","2684961.0000","194.6100","195.8600","193.9300"
"2014/06/04","194.3400","2302227.0000","193.6600","194.5000","193.4700"
"2014/06/03","193.9900","1524687.0000","193.6300","194.1000","193.4600"
"2014/06/02","194.1100","2176758.0000","194.1600","194.1900","193.1600"
"2014/05/30","193.8700","3190861.0000","193.3900","194.0000","193.2200"
"2014/05/29","193.5300","2287127.0000","193.0200","193.5800","192.5200"
"2014/05/28","192.5600","2441571.0000","192.7200","193.0100","192.2600"
"2014/05/27","192.7300","3147886.0000","192.2600","192.7600","192.1300"
"2014/05/23","191.5500","2413548.0000","190.9300","191.6500","190.8300"
"2014/05/22","190.7400","4701079.0000","190.3200","191.1400","190.0200"
"2014/05/21","190.2600","1951958.0000","189.2500","190.3700","189.2000"
"2014/05/20","188.6800","12254810.0000","189.7900","189.8200","188.1900"
"2014/05/19","189.8700","1893640.0000","188.8300","190.0600","188.6600"
"2014/05/16","189.2400","2198955.0000","188.6400","189.2600","187.8700"
"2014/05/15","188.5500","3458670.0000","189.8500","189.8800","187.6100"
"2014/05/14","190.1900","1990299.0000","190.9800","191.0100","189.9500"
"2014/05/13","191.1400","2921374.0000","191.1900","191.5900","190.9300"
"2014/05/12","190.8800","2912110.0000","189.9200","191.0300","189.9200"
"2014/05/09","189.2100","2453386.0000","188.8400","189.2100","187.9800"
"2014/05/08","188.8700","2435147.0000","188.8200","190.1800","188.2372"
"2014/05/07","188.9900","3641689.0000","188.5700","189.1100","187.1500"
"2014/05/06","187.9600","1530184.0000","189.1600","189.2800","187.8800"
"2014/05/05","189.6000","2451680.0000","188.2600","189.6874","187.7800"
"2014/05/02","189.2600","2117759.0000","189.4400","190.2800","188.9400"
"2014/05/01","189.4200","1965650.0000","189.3800","189.9900","188.8800"
"2014/04/30","189.5400","2214696.0000","188.5800","189.6350","188.3300"
"2014/04/29","188.8700","1994132.0000","188.5900","189.1700","188.2102"
"2014/04/28","188.0700","3275287.0000","188.2000","188.8108","186.0818"
"2014/04/25","187.4500","2209426.0000","188.3600","188.4444","187.0100"
"2014/04/24","189.0200","2084585.0000","189.5400","189.5500","188.0700"
"2014/04/23","188.6200","1979414.0000","188.9600","189.0500","188.4500"
"2014/04/22","189.0100","3096530.0000","188.3800","189.5500","188.2853"
"2014/04/21","188.2200","2423928.0000","187.5800","188.2300","187.3600"
"2014/04/17","187.5400","2236110.0000","187.0300","188.0200","186.7100"
"2014/04/16","187.2500","1910984.0000","186.5800","187.2700","185.7800"
"2014/04/15","185.3600","3865274.0000","184.4000","185.4300","182.6100"
"2014/04/14","184.0300","4064315.0000","184.0300","184.4700","182.5500"
"2014/04/11","182.6000","4198133.0000","183.2500","184.5239","182.4100"
"2014/04/10","184.2300","5825109.0000","188.2300","188.3000","184.0500"
"2014/04/09","188.2400","3020183.0000","186.7400","188.2800","186.2000"
"2014/04/08","186.2400","3667737.0000","185.3600","186.5200","184.7200"
"2014/04/07","185.4100","5485008.0000","187.0500","187.4000","185.0800"
"2014/04/04","187.5600","3825381.0000","190.7800","190.8500","187.2400"
"2014/04/03","189.8100","2464205.0000","190.4000","190.4100","189.2000"
"2014/04/02","189.9900","4152206.0000","189.6500","190.2600","189.2800"
"2014/04/01","189.3800","2962241.0000","188.7400","189.5000","188.5900"
"2014/03/31","188.1400","6096867.0000","187.7500","188.4300","187.5900"
"2014/03/28","186.5600","3667668.0000","186.2600","187.5500","186.1295"
"2014/03/27","185.7700","4262390.0000","185.8600","186.4500","185.0200"
"2014/03/26","186.0900","5017301.0000","188.1600","188.4500","186.0700"
"2014/03/25","187.4900","3739423.0000","187.4800","188.0600","186.4000"
"2014/03/24","187.4000","5129704.0000","188.7800","189.0200","186.5700"
"2014/03/21","188.1900","4019876.0000","189.6800","190.1300","187.9962"
"2014/03/20","188.9000","3453342.0000","187.3700","189.0200","187.0500"
"2014/03/19","187.8000","6050802.0000","188.8600","189.0800","186.6200"
"2014/03/18","188.8400","3213385.0000","187.8400","189.0500","187.6300"
"2014/03/17","187.4600","3430454.0000","186.6800","187.8900","186.6400"
"2014/03/14","185.7600","4713512.0000","185.8900","186.8900","185.5500"
"2014/03/13","186.2700","4920216.0000","188.9800","189.1100","185.7800"
"2014/03/12","188.3990","2450326.0000","187.4500","188.4700","187.0200"
"2014/03/11","188.3800","3919191.0000","189.5900","189.8500","187.9300"
"2014/03/10","189.3200","1922690.0000","189.0700","189.3600","188.2100"
"2014/03/07","189.4000","5062114.0000","190.0300","190.1000","188.5800"
"2014/03/06","189.2800","4918575.0000","189.3600","189.7499","189.0400"
"2014/03/05","188.7400","5397625.0000","188.8800","189.1900","188.6000"
"2014/03/04","188.8200","22516560.0000","187.8900","189.1299","187.8900"
"2014/03/03","186.0900","6207084.0000","185.7900","186.5600","184.8500"
"2014/02/28","187.3400","5779855.0000","186.9100","188.2800","186.1700"
"2014/02/27","186.9400","2389035.0000","185.6900","186.9700","185.4800"
"2014/02/26","185.9500","4230619.0000","186.2400","186.7000","185.4400"
"2014/02/25","185.9500","3515196.0000","186.1400","186.7000","185.3500"
"2014/02/24","185.8600","3101589.0000","185.4000","187.2600","185.3100"
"2014/02/21","185.0800","2572048.0000","185.5900","185.9900","184.9000"
"2014/02/20","185.1800","3147420.0000","184.3550","185.6299","183.7100"
"2014/02/19","184.1400","3095924.0000","184.8600","186.0600","183.9600"
"2014/02/18","185.3700","3014378.0000","185.2700","185.5900","184.7600"
"2014/02/14","185.0900","3435204.0000","183.9300","185.4499","183.7700"
"2014/02/13","184.1100","5104627.0000","181.9100","184.2800","181.9100"
"2014/02/12","183.2200","5400937.0000","183.3100","183.9000","182.7901"
"2014/02/11","183.0700","4634409.0000","181.2500","183.5100","181.1300"
"2014/02/10","181.0700","4264328.0000","180.7500","181.1200","180.2700"
"2014/02/07","180.8200","6373764.0000","179.3700","180.9200","178.7800"
"2014/02/06","178.4900","5247260.0000","176.6100","178.5100","176.6100"
"2014/02/05","176.1400","4705484.0000","175.7900","176.5900","174.7200"
"2014/02/04","176.3700","5725861.0000","175.9600","176.8600","175.3501"
"2014/02/03","175.1700","38748470.0000","178.9700","179.3940","174.8400"
"2014/01/31","179.1700","6166956.0000","178.0500","180.3400","177.9700"
"2014/01/30","180.3000","3790026.0000","179.8800","180.8500","179.3100"
"2014/01/29","178.3800","7934918.0000","178.6400","179.5850","177.9050"
"2014/01/28","180.1200","4905846.0000","179.2000","180.3300","179.1600"
"2014/01/27","178.9600","8580476.0000","180.1300","180.5600","178.1600"
"2014/01/24","179.9000","12237690.0000","182.6500","182.7200","179.9000"
"2014/01/23","183.8700","4297534.0000","184.4700","184.4700","182.8900"
"2014/01/22","185.3900","4456204.0000","185.6000","185.6400","184.9900"
